,Feature,Rank,Median_Total_Costs,Original_Category,Count
1315,APR DRG Description,147,10662.525,Uterine & adnexa procedures for leiomyoma,7496
1316,APR DRG Description,148,10713.56,Alcoholic liver disease,3823
1317,APR DRG Description,149,10840.75,Procedures for obesity,18900
1318,APR DRG Description,150,10931.26,Other female reproductive system & related procedures,1114
1319,APR DRG Description,151,10968.58,"Other ear, nose, mouth & throat procedures",2303
1320,APR DRG Description,152,10975.64,Connective tissue disorders,3506
1321,APR DRG Description,153,11091.11,"Malfunction,reaction,complication of cardiac/vasc device or procedure",2895
1322,APR DRG Description,154,11113.935,Interstitial & alveolar lung diseases,2154
1323,APR DRG Description,155,11146.154999999999,Nephritis & nephrosis,746
1324,APR DRG Description,156,11210.09,Neonate birthwt >2499g w congenital/perinatal infection,1307
1325,APR DRG Description,157,11255.16,Coagulation & platelet disorders,3053
1326,APR DRG Description,158,11263.52,Degenerative nervous system disorders exc mult sclerosis,6403
1327,APR DRG Description,159,11282.555,"Post-operative, post-traumatic, other device infections",7274
1328,APR DRG Description,160,11410.925,"Malignancy, male reproductive system",610
1329,APR DRG Description,161,11488.51,Multiple significant trauma w/o O.R. procedure,1728
1330,APR DRG Description,162,11511.015,Kidney & urinary tract malignancy,990
1331,APR DRG Description,163,11591.91,Respiratory Failure,18671
1332,APR DRG Description,164,11766.88,Laparoscopic cholecystectomy,14495
1333,APR DRG Description,165,11781.125,CVA & precerebral occlusion w infarct,25846
1334,APR DRG Description,166,11967.65,Major respiratory infections & inflammations,11711
1335,APR DRG Description,167,12007.705,Major hematologic/immunologic diag exc sickle cell crisis & coagul,6096
1336,APR DRG Description,168,12293.72,Penis procedures,585
1337,APR DRG Description,169,12358.380000000001,Septicemia & disseminated infections,97606
1338,APR DRG Description,170,12411.885,Malignant breast disorders,834
1339,APR DRG Description,171,12450.09,"Osteomyelitis, septic arthritis & other musculoskeletal infections",4445
1340,APR DRG Description,172,12516.74,Lymphatic & other malignancies & neoplasms of uncertain behavior,2305
1341,APR DRG Description,173,12708.79,Schizophrenia,35607
1342,APR DRG Description,174,12785.66,Other bladder procedures,439
1343,APR DRG Description,175,12797.955,"Ear, nose, mouth, throat, cranial/facial malignancies",710
1344,APR DRG Description,176,12868.58,Malignancy of hepatobiliary system & pancreas,4353
1345,APR DRG Description,177,13134.08,Other Chemotherapy,7711
1346,APR DRG Description,178,13158.17,HIV w multiple significant HIV related conditions,629
1347,APR DRG Description,179,13173.405,Cardiac catheterization for other non-coronary conditions,13218
1348,APR DRG Description,180,13194.28,Orbital procedures,323
1349,APR DRG Description,181,13279.73,Respiratory malignancy,6147
1350,APR DRG Description,182,13321.17,BPD & oth chronic respiratory diseases arising in perinatal period,405
1351,APR DRG Description,183,13336.95,Other male reproductive system & related procedures,1442
1352,APR DRG Description,184,13467.85,Nervous system malignancy,3627
1353,APR DRG Description,185,13660.904999999999,Intervertebral disc excision & decompression,4330
1354,APR DRG Description,186,13670.45,"Neonate, birthwt >2499g w resp dist synd/oth maj resp cond",2566
1355,APR DRG Description,187,13723.775000000001,"Hernia procedures except inguinal, femoral & umbilical",5168
1356,APR DRG Description,188,13755.55,HIV w major HIV related condition,2482
1357,APR DRG Description,189,13781.58,Digestive malignancy,5784
1358,APR DRG Description,190,13897.17,Kidney & urinary tract procedures for nonmalignancy,6536
1359,APR DRG Description,191,13915.875,Other disorders of nervous system,17842
1360,APR DRG Description,192,14016.81,Non-bacterial infections of nervous system exc viral meningitis,1306
1361,APR DRG Description,193,14180.015,Intracranial hemorrhage,5264
1362,APR DRG Description,194,14228.735,Other musculoskeletal system & connective tissue procedures,4220
1363,APR DRG Description,195,14295.66,Sinus & mastoid procedures,274
1364,APR DRG Description,196,14313.43,Major male pelvic procedures,2885
1365,APR DRG Description,197,14530.7,Uterine & adnexa procedures for non-ovarian & non-adnexal malig,1501
1366,APR DRG Description,198,14562.779999999999,"Tendon, muscle & other soft tissue procedures",2610
1367,APR DRG Description,199,15095.4,Facial bone procedures except major cranial/facial bone procedures,1813
1368,APR DRG Description,200,15203.06,"Other stomach, esophageal & duodenal procedures",2757
1369,APR DRG Description,201,15509.685000000001,Mastectomy procedures,3176
1370,APR DRG Description,202,15521.62,Other small & large bowel procedures,5305
1371,APR DRG Description,203,15537.13,Neonate bwt 2000-2499g w congenital/perinatal infection,189
1372,APR DRG Description,204,15541.035,Skin graft for skin & subcutaneous tissue diagnoses,2184
1373,APR DRG Description,205,15940.825,O.R. procedure for other complications of treatment,3246
1374,APR DRG Description,206,16016.94,Musculoskeletal malignancy & pathol fracture d/t muscskel malig,2947
1375,APR DRG Description,207,16024.689999999999,Other procedures of blood & blood-forming organs,648
1376,APR DRG Description,208,16103.49,Eating disorders,419
1377,APR DRG Description,209,16230.66,Nonextensive procedure unrelated to principal diagnosis,4351
1378,APR DRG Description,210,16656.97,Kidney & urinary tract procedures for malignancy,3260
1379,APR DRG Description,211,16682.27,Chemotherapy for acute leukemia,1596
1380,APR DRG Description,212,16692.585,Other aftercare & convalescence,7182
1381,APR DRG Description,213,16791.855000000003,"Pelvic evisceration, radical hysterectomy & other radical GYN procs",452
1382,APR DRG Description,214,17103.135000000002,"Shoulder, upper arm & forearm procedures except joint replacement",6902
1383,APR DRG Description,215,17178.745000000003,Knee & lower leg procedures except foot,8904
1384,APR DRG Description,216,17212.22,Shoulder & elbow joint replacement,2502
1385,APR DRG Description,217,17305.28,Foot & toe procedures,4651
1386,APR DRG Description,218,17359.655,"Other hepatobiliary, pancreas & abdominal procedures",3964
1387,APR DRG Description,219,17385.745000000003,Spinal disorders & injuries,1066
1388,APR DRG Description,220,17387.35,Acute & subacute endocarditis,592
1389,APR DRG Description,221,17426.56,Peritoneal adhesiolysis,1967
1390,APR DRG Description,222,17497.16,Cholecystectomy except laparoscopic,1059
1391,APR DRG Description,223,17950.725,Knee joint replacement,42096
1392,APR DRG Description,224,17975.18,Mental illness diagnosis w O.R. procedure,463
1393,APR DRG Description,225,18149.57,Extracranial vascular procedures,7151
1394,APR DRG Description,226,18340.03,Neonate bwt 2000-2499g w other significant condition,1313
1395,APR DRG Description,227,18480.309999999998,Hip and femur fracture repair,12068
1396,APR DRG Description,228,18744.83,Other digestive system & abdominal procedures,3609
1397,APR DRG Description,229,18987.42,Percutaneous coronary intervention w AMI,14646
1398,APR DRG Description,230,19185.8,Hip joint replacement,34641
1399,APR DRG Description,231,19188.54,Major biliary tract procedures,1876
1400,APR DRG Description,232,19348.415,Neonate bwt 2000-2499g w major anomaly,570
1401,APR DRG Description,233,19543.475,Breast procedures except mastectomy,1806
1402,APR DRG Description,234,19707.345,Uterine & adnexa procedures for ovarian & adnexal malignancy,1022
1403,APR DRG Description,235,19798.28,Pituitary & adrenal procedures,1292
1404,APR DRG Description,236,19807.175,Rehabilitation,7802
1405,APR DRG Description,237,19849.37,Ventricular shunt procedures,1303
1406,APR DRG Description,238,20009.16,Cervical spinal fusion & other back/neck proc exc disc excis/decomp,11384
1407,APR DRG Description,239,20123.025,Other respiratory & chest procedures,4540
1408,APR DRG Description,240,20129.23,"Major stomach, esophageal & duodenal procedures",4603
1409,APR DRG Description,241,20208.49,"Perm cardiac pacemaker implant w/o AMI, heart failure or shock",5809
1410,APR DRG Description,242,20238.23,"Lymphoma, myeloma & non-acute leukemia",4029
1411,APR DRG Description,243,20449.635000000002,Other nervous system & related procedures,1418
1412,APR DRG Description,244,20898.3,Splenectomy,240
1413,APR DRG Description,245,20993.65,Extensive 3rd degree or full thickness burns w/o skin graft,17
1414,APR DRG Description,246,21211.28,"Skin graft, except hand, for musculoskeletal & connective tissue diagnoses",714
1415,APR DRG Description,247,21306.45,Neonatal aftercare,121
1416,APR DRG Description,248,21739.94,"Post-op, post-trauma, other device infections w O.R. procedure",4043
1417,APR DRG Description,249,22149.589999999997,Major small & large bowel procedures,18906
1418,APR DRG Description,250,22201.32,Percutaneous coronary intervention w/o AMI,22476
1419,APR DRG Description,251,22279.65,HIV w multiple major HIV related conditions,2011
1420,APR DRG Description,252,22315.57,Other significant hip and femur surgery,2399
1421,APR DRG Description,253,22479.91,Cystic fibrosis - pulmonary disease,831
1422,APR DRG Description,254,23229.725,Cardiac pacemaker & defibrillator revision except device replacement,448
1423,APR DRG Description,255,23957.29,Other O.R. procedures for lymphatic/hematopoietic/other neoplasms,2325
1424,APR DRG Description,256,24152.155,Major respiratory & chest procedures,5870
1425,APR DRG Description,257,24466.269999999997,Moderately extensive procedure unrelated to principal diagnosis,11740
1426,APR DRG Description,258,25230.48,Amputation of lower limb except toes,3634
1427,APR DRG Description,259,25234.614999999998,Other circulatory system procedures,2240
1428,APR DRG Description,260,25302.98,"Procedure w diag of rehab, aftercare or oth contact w health service",2447
1429,APR DRG Description,261,25320.96,Lower extremity arterial procedures,9838
1430,APR DRG Description,262,25382.81,"Other kidney, urinary tract & related procedures",921
1431,APR DRG Description,263,25810.550000000003,Radiotherapy,222
1432,APR DRG Description,264,26101.89,Neonate bwt 1500-1999g w or w/o other significant condition,2014
1433,APR DRG Description,265,27049.775,Other major head & neck procedures,568
1434,APR DRG Description,266,27306.67,Spinal procedures,1993
1435,APR DRG Description,267,27628.870000000003,Other peripheral vascular procedures,6504
1436,APR DRG Description,268,27634.18,Bacterial & tuberculous infections of nervous system,939
1437,APR DRG Description,269,27666.175,Neonate bwt 2000-2499g w resp dist synd/oth maj resp cond,906
1438,APR DRG Description,270,27711.22,Renal dialysis access device procedure only,928
1439,APR DRG Description,271,28078.25,"Other procedures for endocrine, nutritional & metabolic disorders",703
1440,APR DRG Description,272,30335.455,Major bladder procedures,1386
1441,APR DRG Description,273,30563.5,Major O.R. procedures for lymphatic/hematopoietic/other neoplasms,1333
1442,APR DRG Description,274,30675.565,Extensive procedure unrelated to principal diagnosis,4738
1443,APR DRG Description,275,30697.8,"Permanent cardiac pacemaker implant w AMI, heart failure or shock",315
1444,APR DRG Description,276,31365.18,Major cranial/facial bone procedures,1260
1445,APR DRG Description,277,32459.885000000002,Cardiac pacemaker & defibrillator device replacement,1136
1446,APR DRG Description,278,32570.975,Major larynx & trachea procedures,338
1447,APR DRG Description,279,33287.45,"Major pancreas, liver & shunt procedures",2961
1448,APR DRG Description,280,33419.995,Infectious & parasitic diseases including HIV w O.R. procedure,17866
1449,APR DRG Description,281,34294.17,Major abdominal vascular procedures,1999
1450,APR DRG Description,282,34598.41,Dorsal & lumbar fusion proc except for curvature of back,13967
1451,APR DRG Description,283,35002.545,Craniotomy except for trauma,8554
1452,APR DRG Description,284,35121.11,Musculoskeletal & other procedures for multiple significant trauma,1665
1453,APR DRG Description,285,35546.479999999996,Craniotomy for trauma,1172
1454,APR DRG Description,286,36453.774999999994,Extensive abdominal/thoracic procedures for mult significant trauma,456
1455,APR DRG Description,287,37730.6,Burns with skin graft except extensive 3rd degree burns,583
1456,APR DRG Description,288,40597.345,Neonate birthwt >2499g w other major procedure,368
1457,APR DRG Description,289,41066.77,Neonate birthwt 1500-1999g w congenital/perinatal infection,93
1458,APR DRG Description,290,41509.86,Coronary bypass w/o AMI or complex PDX,6107
1459,APR DRG Description,291,43402.24,Other cardiothoracic & thoracic vascular procedures,4721
1460,APR DRG Description,292,46017.94,Acute leukemia,1520
1461,APR DRG Description,293,46460.99,Respiratory system diagnosis w ventilator support 96+ hours,3022
1462,APR DRG Description,294,47946.09,Craniotomy for multiple significant trauma,112
1463,APR DRG Description,295,52679.68,Coronary bypass w AMI or complex PDX,2627
1464,APR DRG Description,296,52796.36,Neonate birthwt 1500-1999g w major anomaly,414
1465,APR DRG Description,297,54267.84,Cardiac valve procedures w/o AMI or complex PDX,4738
1466,APR DRG Description,298,54298.71,Cardiac defibrillator & heart assist implant,4107
1467,APR DRG Description,299,59252.95,Neonate bwt 1500-1999g w resp dist synd/oth maj resp cond,931
1468,APR DRG Description,300,61039.490000000005,Neonate bwt 1250-1499g w or w/o other significant condition,314
1469,APR DRG Description,301,68547.23,Major cardiothoracic repair of heart anomaly,231
1470,APR DRG Description,302,69802.535,Dorsal & lumbar fusion proc for curvature of back,1648
1471,APR DRG Description,303,75315.3,Kidney transplant,1299
1472,APR DRG Description,304,80556.375,Cardiac valve procedures w AMI or complex PDX,1196
1473,APR DRG Description,305,92554.59,Neonate bwt 1250-1499g w resp dist synd/oth maj resp or maj anom,601
1474,APR DRG Description,306,101961.96,Neonate birthwt 1000-1249g w or w/o other significant condition,131
1475,APR DRG Description,307,104583.06,Neonate bwt 1500-2499g w major procedure,199
1476,APR DRG Description,308,117327.72,Pancreas transplant,40
1477,APR DRG Description,309,117564.9,Neonate birthwt >2499g w major cardiovascular procedure,233
1478,APR DRG Description,310,118034.84,Bone marrow transplant,1726
1479,APR DRG Description,311,121103.265,Tracheostomy w MV 96+ hours w/o extensive procedure,1812
1480,APR DRG Description,312,127087.38500000001,Neonate bwt 1000-1249g w resp dist synd/oth maj resp or maj anom,530
1481,APR DRG Description,313,135724.91,Extensive 3rd degree burns w skin graft,34
1482,APR DRG Description,314,151980.53,Liver transplant &/or intestinal transplant,396
1483,APR DRG Description,315,167699.15,Tracheostomy w MV 96+ hours w extensive procedure or ECMO,4119
1484,APR DRG Description,316,170279.47,Neonate birthwt 750-999g w/o major procedure,521
1485,APR DRG Description,317,206938.52000000002,Neonate birthwt 500-749g w/o major procedure,324
1486,APR DRG Description,318,224369.565,Neonate bwt <1500g w major procedure,290
1487,APR DRG Description,319,337394.57999999996,Neonate w ECMO,42
1488,APR DRG Description,320,343621.06,Heart &/or lung transplant,265
1489,APR MDC Code,1,2177.15,15,224721
1490,APR MDC Code,2,4777.85,20,76025
1491,APR MDC Code,3,7110.69,14,245425
1492,APR MDC Code,4,7134.05,3,32013
1493,APR MDC Code,5,7945.75,21,27144
1494,APR MDC Code,6,7962.1900000000005,9,59554
1495,APR MDC Code,7,8072.31,2,3635
1496,APR MDC Code,8,8872.41,10,79913
1497,APR MDC Code,9,8961.130000000001,19,114924
1498,APR MDC Code,10,8990.02,16,33711
1499,APR MDC Code,11,9053.52,4,191532
1500,APR MDC Code,12,9166.46,11,99583
1501,APR MDC Code,13,9337.19,6,189873
1502,APR MDC Code,14,10372.045,13,23618
1503,APR MDC Code,15,10443.08,0,197
1504,APR MDC Code,16,10958.849999999999,7,64032
1505,APR MDC Code,17,11257.05,1,150977
1506,APR MDC Code,18,11401.48,12,10508
1507,APR MDC Code,19,11620.865000000002,5,300490
1508,APR MDC Code,20,13214.755000000001,23,29666
1509,APR MDC Code,21,13316.28,22,2141
1510,APR MDC Code,22,13514.99,18,139365
1511,APR MDC Code,23,14268.73,24,6579
1512,APR MDC Code,24,16686.97,8,211381
1513,APR MDC Code,25,18350.51,17,22601
1514,APR MDC Code,26,22919.38,25,3961
1515,APR MDC Description,1,2177.15,Newborns and Other Neonates with Conditions Originating in the Perinatal Period,224721
1516,APR MDC Description,2,4777.85,Alcohol/Drug Use and Alcohol/Drug Induced Organic Mental Disorders,76025
1517,APR MDC Description,3,7110.69,"Pregnancy, Childbirth and the Puerperium",245425
1518,APR MDC Description,4,7134.05,"Ear, Nose, Mouth, Throat and Craniofacial Diseases and Disorders",32013
1519,APR MDC Description,5,7945.75,"Poisonings, Toxic Effects, Other Injuries and Other Complications of Treatment",27144
1520,APR MDC Description,6,7962.1900000000005,"Diseases and Disorders of the Skin, Subcutaneous Tissue and Breast",59554
1521,APR MDC Description,7,8072.31,Diseases and Disorders of the Eye,3635
1522,APR MDC Description,8,8872.41,"Endocrine, Nutritional and Metabolic Diseases and Disorders",79913
1523,APR MDC Description,9,8961.130000000001,Mental Diseases and Disorders,114924
1524,APR MDC Description,10,8990.02,"Diseases and Disorders of Blood, Blood Forming Organs and Immunological Disorders",33711
1525,APR MDC Description,11,9053.52,Diseases and Disorders of the Respiratory System,191532
1526,APR MDC Description,12,9166.46,Diseases and Disorders of the Kidney and Urinary Tract,99583
1527,APR MDC Description,13,9337.19,Diseases and Disorders of the Digestive System,189873
1528,APR MDC Description,14,10372.045,Diseases and Disorders of the Female Reproductive System,23618
1529,APR MDC Description,15,10443.08,Pre-MDC or Ungroupable,197
1530,APR MDC Description,16,10958.849999999999,Diseases and Disorders of the Hepatobiliary System and Pancreas,64032
1531,APR MDC Description,17,11257.05,Diseases and Disorders of the Nervous System,150977
1532,APR MDC Description,18,11401.48,Diseases and Disorders of the Male Reproductive System,10508
1533,APR MDC Description,19,11620.865000000002,Diseases and Disorders of the Circulatory System,300490
1534,APR MDC Description,20,13214.755000000001,"Rehabilitation, Aftercare, Other Factors Influencing Health Status and Other Health Service Contacts",29666
1535,APR MDC Description,21,13316.28,Burns,2141
1536,APR MDC Description,22,13514.99,"Infectious and Parasitic Diseases, Systemic or Unspecified Sites",139365
1537,APR MDC Description,23,14268.73,Human Immunodeficiency Virus Infections,6579
1538,APR MDC Description,24,16686.97,Diseases and Disorders of the Musculoskeletal System and Conn Tissue,211381
1539,APR MDC Description,25,18350.51,"Lymphatic, Hematopoietic, Other Malignancies, Chemotherapy and Radiotherapy",22601
1540,APR MDC Description,26,22919.38,Multiple Significant Trauma,3961
1541,APR Severity of Illness Code,1,6031.485,1,763664
1542,APR Severity of Illness Code,2,7623.215,0,240
1543,APR Severity of Illness Code,3,8649.880000000001,2,905106
1544,APR Severity of Illness Code,4,13239.41,3,536354
1545,APR Severity of Illness Code,5,30571.92,4,138205
1546,APR Severity of Illness Description,1,6031.485,Minor,763664
1547,APR Severity of Illness Description,2,8649.880000000001,Moderate,905106
1548,APR Severity of Illness Description,3,13239.41,Major,536354
1549,APR Severity of Illness Description,4,30571.92,Extreme,138205
1550,APR Risk of Mortality,1,6971.285,Minor,1338452
1551,APR Risk of Mortality,2,10451.744999999999,Moderate,508068
1552,APR Risk of Mortality,3,14017.06,Major,378128
1553,APR Risk of Mortality,4,24937.42,Extreme,118681
1554,APR Medical Surgical Description,1,6958.115,Not Applicable,4
1555,APR Medical Surgical Description,2,6972.125,Medical,1742760
1556,APR Medical Surgical Description,3,16946.04,Surgical,600805
1557,Payment Typology 2,1,7914.835,Self-Pay,306126
1558,Payment Typology 2,2,8240.13,Unknown,1605
1559,Payment Typology 2,3,8676.18,Medicaid,529741
1560,Payment Typology 2,4,8822.94,Federal/State/Local/VA,12474
1561,Payment Typology 2,5,10270.08,Miscellaneous/Other,15546
1562,Payment Typology 2,6,10402.04,"Managed Care, Unspecified",4207
1563,Payment Typology 2,7,11190.98,Department of Corrections,418
1564,Payment Typology 2,8,11467.44,Blue Cross/Blue Shield,113199
1565,Payment Typology 2,9,11527.625,Medicare,320584
1566,Payment Typology 2,10,12169.97,Private Health Insurance,160947
1567,Emergency Department Indicator,1,8702.63,N,969829
1568,Emergency Department Indicator,2,9039.025000000001,Y,1373740
1569,Operating Certificate Number,1,1761.975,2701006.0,2
1570,Operating Certificate Number,2,2298.0,5022000.0,345
1571,Operating Certificate Number,3,2944.91,632000.0,15
1572,Operating Certificate Number,4,2984.93,1624000.0,1817
1573,Operating Certificate Number,5,3110.85,427000.0,626
1574,Operating Certificate Number,6,3245.41,4102004.0,1928
1575,Operating Certificate Number,7,3260.45,5820000.0,6562
1576,Operating Certificate Number,8,3302.0,5002001.0,800
1577,Operating Certificate Number,9,3694.835,602001.0,7536
1578,Operating Certificate Number,10,3843.885,2527000.0,2380
1579,Operating Certificate Number,11,3963.72,1801000.0,4791
1580,Operating Certificate Number,12,3986.63,601000.0,2042
1581,Operating Certificate Number,13,4014.09,226700.0,19
1582,Operating Certificate Number,14,4028.465,1427000.0,962
1583,Operating Certificate Number,15,4033.58,3622700.0,375
1584,Operating Certificate Number,16,4148.625,3201002.0,3804
1585,Operating Certificate Number,17,4170.145,301001.0,4710
1586,Operating Certificate Number,18,4239.1849999999995,501000.0,5220
1587,Operating Certificate Number,19,4373.15,228000.0,2069
1588,Operating Certificate Number,20,4459.245000000001,2701001.0,18508
1589,Operating Certificate Number,21,4486.22,6120700.0,707
1590,Operating Certificate Number,22,4520.94,3421000.0,2341
1591,Operating Certificate Number,23,4646.2,7003001.0,16542
1592,Operating Certificate Number,24,4707.75,6027000.0,1765
1593,Operating Certificate Number,25,4709.15,1701000.0,2861
1594,Operating Certificate Number,26,4752.145,4823700.0,496
1595,Operating Certificate Number,27,4778.575,4401000.0,3022
1596,Operating Certificate Number,28,4938.34,401001.0,6281
1597,Operating Certificate Number,29,4941.5599999999995,3101000.0,4170
1598,Operating Certificate Number,30,5014.014999999999,3429000.0,5542
1599,Operating Certificate Number,31,5095.42,3102000.0,5531
1600,Operating Certificate Number,32,5104.855,1101000.0,3812
1601,Operating Certificate Number,33,5193.120000000001,5001000.0,4658
1602,Operating Certificate Number,34,5212.35,2601001.0,2941
1603,Operating Certificate Number,35,5249.76,5127000.0,2842
1604,Operating Certificate Number,36,5389.98,3801000.0,1997
1605,Operating Certificate Number,37,5407.19,701001.0,2155
1606,Operating Certificate Number,38,5424.76,3702000.0,4490
1607,Operating Certificate Number,39,5447.42,3202003.0,15024
1608,Operating Certificate Number,40,5459.235000000001,4429000.0,5310
1609,Operating Certificate Number,41,5492.2,1401013.0,19110
1610,Operating Certificate Number,42,5493.514999999999,4402000.0,2140
1611,Operating Certificate Number,43,5566.405000000001,3301008.0,21086
1612,Operating Certificate Number,44,5620.91,5263000.0,4456
1613,Operating Certificate Number,45,5665.030000000001,2238700.0,1274
1614,Operating Certificate Number,46,5681.12,7001003.0,14057
1615,Operating Certificate Number,47,5682.7,4720001.0,465
1616,Operating Certificate Number,48,5829.57,2801001.0,6351
1617,Operating Certificate Number,49,5830.55,7000014.0,14805
1618,Operating Certificate Number,50,5892.01,5401001.0,7058
1619,Operating Certificate Number,51,5910.98,7004010.0,16936
1620,Operating Certificate Number,52,6001.25,1327000.0,5850
1621,Operating Certificate Number,53,6010.08,1001000.0,5070
1622,Operating Certificate Number,54,6010.83,5907001.0,16849
1623,Operating Certificate Number,55,6050.89,5601000.0,13453
1624,Operating Certificate Number,56,6095.950000000001,2129700.0,762
1625,Operating Certificate Number,57,6201.41,7003003.0,21330
1626,Operating Certificate Number,58,6213.885,5526700.0,310
1627,Operating Certificate Number,59,6213.95,2201000.0,9979
1628,Operating Certificate Number,60,6312.71,4324000.0,12857
1629,Operating Certificate Number,61,6318.24,7002026.0,307
1630,Operating Certificate Number,62,6556.58,701000.0,10642
1631,Operating Certificate Number,63,6561.005,4102002.0,8194
1632,Operating Certificate Number,64,6571.38,5149001.0,10951
1633,Operating Certificate Number,65,6644.34,2701003.0,33245
1634,Operating Certificate Number,66,6651.905000000001,303001.0,17212
1635,Operating Certificate Number,67,6735.43,7004003.0,40415
1636,Operating Certificate Number,68,6792.67,4601001.0,19787
1637,Operating Certificate Number,69,6904.745,101003.0,2494
1638,Operating Certificate Number,70,6946.870000000001,7000008.0,21432
1639,Operating Certificate Number,71,7026.24,3950000.0,7137
1640,Operating Certificate Number,72,7106.79,3402000.0,3788
1641,Operating Certificate Number,73,7203.17,1302001.0,23267
1642,Operating Certificate Number,74,7239.245,101004.0,29224
1643,Operating Certificate Number,75,7262.26,5154001.0,26139
1644,Operating Certificate Number,76,7285.725,3121001.0,5166
1645,Operating Certificate Number,77,7336.73,824000.0,1331
1646,Operating Certificate Number,78,7457.174999999999,4102003.0,404
1647,Operating Certificate Number,79,7460.23,1254700.0,142
1648,Operating Certificate Number,80,7491.32,7001020.0,40071
1649,Operating Certificate Number,81,7501.9,1401008.0,21735
1650,Operating Certificate Number,82,7518.084999999999,4501000.0,10530
1651,Operating Certificate Number,83,7695.34,1401014.0,55816
1652,Operating Certificate Number,84,7814.75,3301003.0,26509
1653,Operating Certificate Number,85,7906.29,5123000.0,12131
1654,Operating Certificate Number,86,7931.835,5157003.0,11040
1655,Operating Certificate Number,87,7939.0650000000005,1552701.0,396
1656,Operating Certificate Number,88,7958.04,5907002.0,6967
1657,Operating Certificate Number,89,8076.43,7001008.0,6704
1658,Operating Certificate Number,90,8194.15,101000.0,40937
1659,Operating Certificate Number,91,8239.58,4423701.0,299
1660,Operating Certificate Number,92,8295.22,3824000.0,10076
1661,Operating Certificate Number,93,8297.07,7003004.0,87073
1662,Operating Certificate Number,94,8364.41,5263700.0,39
1663,Operating Certificate Number,95,8373.875,7001035.0,13794
1664,Operating Certificate Number,96,8447.72,4458701.0,31
1665,Operating Certificate Number,97,8526.13,7000024.0,7375
1666,Operating Certificate Number,98,8574.53,2950001.0,21901
1667,Operating Certificate Number,99,8607.36,7001021.0,36153
1668,Operating Certificate Number,100,8617.54,7001046.0,8735
1669,Operating Certificate Number,101,8628.02,5901000.0,9263
1670,Operating Certificate Number,102,8659.33,2952006.0,5972
1671,Operating Certificate Number,103,8704.2,3522000.0,10451
1672,Operating Certificate Number,104,8713.815,5922000.0,10124
1673,Operating Certificate Number,105,8817.41,5126000.0,1914
1674,Operating Certificate Number,106,8948.6,5154000.0,22779
1675,Operating Certificate Number,107,9054.7,7002021.0,10539
1676,Operating Certificate Number,108,9081.69,2701005.0,43275
1677,Operating Certificate Number,109,9115.439999999999,2424700.0,1276
1678,Operating Certificate Number,110,9159.705,7003010.0,33474
1679,Operating Certificate Number,111,9202.435000000001,5902001.0,17690
1680,Operating Certificate Number,112,9340.28,1401005.0,15837
1681,Operating Certificate Number,113,9345.66,2909000.0,10829
1682,Operating Certificate Number,114,9365.795,5153000.0,16856
1683,Operating Certificate Number,115,9368.035,2221700.0,106
1684,Operating Certificate Number,116,9410.885,4329000.0,16146
1685,Operating Certificate Number,117,9441.2,1404000.0,8163
1686,Operating Certificate Number,118,9502.17,7003000.0,20855
1687,Operating Certificate Number,119,9761.0,7001045.0,11098
1688,Operating Certificate Number,120,9851.68,2754001.0,17714
1689,Operating Certificate Number,121,9853.98,7000002.0,19513
1690,Operating Certificate Number,122,10004.93,3523000.0,22911
1691,Operating Certificate Number,123,10008.665,7001024.0,7858
1692,Operating Certificate Number,124,10048.9,1564701.0,11
1693,Operating Certificate Number,125,10065.06,7003007.0,13745
1694,Operating Certificate Number,126,10174.29,7000006.0,87541
1695,Operating Certificate Number,127,10193.85,7002017.0,32546
1696,Operating Certificate Number,128,10211.98,3202002.0,10004
1697,Operating Certificate Number,129,10229.33,2950002.0,18488
1698,Operating Certificate Number,130,10261.465,901001.0,8862
1699,Operating Certificate Number,131,10266.34,7002002.0,29433
1700,Operating Certificate Number,132,10330.06,7001002.0,14133
1701,Operating Certificate Number,133,10397.785,5155000.0,8558
1702,Operating Certificate Number,134,10452.27,7001016.0,21579
1703,Operating Certificate Number,135,10475.05,2951001.0,52128
1704,Operating Certificate Number,136,10520.61,2952005.0,8443
1705,Operating Certificate Number,137,10756.12,7002032.0,39575
1706,Operating Certificate Number,138,10766.82,2625700.0,1489
1707,Operating Certificate Number,139,10812.16,5151001.0,39292
1708,Operating Certificate Number,140,10814.11,5920000.0,9949
1709,Operating Certificate Number,141,10844.035,7002001.0,25886
1710,Operating Certificate Number,142,10909.735,5149000.0,11842
1711,Operating Certificate Number,143,11066.66,7001033.0,8503
1712,Operating Certificate Number,144,11212.145,7000001.0,29694
1713,Operating Certificate Number,145,11218.49,2901000.0,4643
1714,Operating Certificate Number,146,11258.1,5501001.0,6957
1715,Operating Certificate Number,147,11411.675,7002009.0,11850
1716,Operating Certificate Number,148,11742.7,3301007.0,32871
1717,Operating Certificate Number,149,11829.595000000001,2908000.0,36702
1718,Operating Certificate Number,150,11945.34,7002054.0,126069
1719,Operating Certificate Number,151,12093.560000000001,3535001.0,3542
1720,Operating Certificate Number,152,12129.37,7001009.0,14261
1721,Operating Certificate Number,153,12450.16,5501000.0,2902
1722,Operating Certificate Number,154,12726.27,4601004.0,2373
1723,Operating Certificate Number,155,12985.75,5904001.0,6733
1724,Operating Certificate Number,156,13031.185000000001,2953000.0,16894
